tmp/nothing/w1/masters/ds2482.c 3
tmp/nothing/w1/masters/mxc_w1.c 0
tmp/nothing/w1/masters/omap_hdq.c 4
tmp/nothing/uwb/hwa-rc.c 0
tmp/nothing/uwb/i1480/dfu/usb.c 1
tmp/nothing/uwb/i1480/dfu/phy.c 3
tmp/nothing/uwb/i1480/dfu/mac.c 2
tmp/nothing/uwb/allocator.c 17
tmp/nothing/uwb/est.c 1
tmp/nothing/uwb/uwbd.c 0
tmp/nothing/uwb/drp-ie.c 6
tmp/nothing/uwb/drp-avail.c 0
tmp/nothing/uwb/neh.c 0
tmp/nothing/uwb/whci.c 1
tmp/nothing/video/vt8500lcdfb.c 1
tmp/nothing/video/bf537-lq035.c 2
tmp/nothing/video/sis/sis_main.c 41
tmp/nothing/video/sis/initextlfb.c 0
tmp/nothing/video/sis/init301.c 48
tmp/nothing/video/sis/init.c 21
tmp/nothing/video/imxfb.c 1
tmp/nothing/video/igafb.c 1
tmp/nothing/video/pnx4008/sdum.c 1
tmp/nothing/video/pm2fb.c 9
tmp/nothing/video/maxinefb.c 1
tmp/nothing/video/ffb.c 3
tmp/nothing/video/valkyriefb.c 1
tmp/nothing/video/ep93xx-fb.c 2
tmp/nothing/video/tmiofb.c 1
tmp/nothing/video/s3c2410fb.c 2
tmp/nothing/video/sgivwfb.c 8
tmp/nothing/video/atafb_mfb.c 1
tmp/nothing/video/sysimgblt.c 0
tmp/nothing/video/au1200fb.c 7
tmp/nothing/video/s3fb.c 8
tmp/nothing/video/jz4740_fb.c 3
tmp/nothing/video/fbmem.c 20
tmp/nothing/video/modedb.c 0
tdiff; 1
-1; 1
yres); 1
+ 2
tmp/nothing/video/ps3fb.c 1
var); 0
%d\n", 1
tmp/nothing/video/matrox/matroxfb_accel.c 5
tmp/nothing/video/matrox/matroxfb_crtc2.c 8
tmp/nothing/video/matrox/matroxfb_maven.c 5
tmp/nothing/video/matrox/matroxfb_misc.c 2
fvco; 4
different? 1
tmp/nothing/video/matrox/matroxfb_g450.c 3
tmp/nothing/video/matrox/matroxfb_Ti3026.c 7
tmp/nothing/video/matrox/matroxfb_base.c 18
tmp/nothing/video/matrox/g450_pll.c 6
tmp/nothing/video/matrox/matroxfb_DAC1064.c 8
tmp/nothing/video/cirrusfb.c 0
freq; 1
tmp/nothing/video/cyber2000fb.c 2
0x7fffffff; 1
diff; 2
tmp/nothing/video/da8xx-fb.c 1
tmp/nothing/video/pmagb-b-fb.c 4
tmp/nothing/video/pvr2fb.c 4
tmp/nothing/video/sysfillrect.c 0
tmp/nothing/video/gbefb.c 11
tmp/nothing/video/pxafb.c 5
tmp/nothing/video/via/lcd.c 2
tmp/nothing/video/via/viafbdev.c 8
tmp/nothing/video/via/viamode.c 2
tmp/nothing/video/via/via-gpio.c 2
tmp/nothing/video/via/dvi.c 1
tmp/nothing/video/via/via-core.c 1
tmp/nothing/video/via/hw.c 9
tmp/nothing/video/via/accel.c 0
tmp/nothing/video/via/via_utility.c 4
tmp/nothing/video/via/via_i2c.c 3
tmp/nothing/video/atafb_iplan2p4.c 12
tmp/nothing/video/cg14.c 1
tmp/nothing/video/sbuslib.c 2
tmp/nothing/video/leo.c 1
tmp/nothing/video/svgalib.c 8
f_vco); 1
tmp/nothing/video/offb.c 2
tmp/nothing/video/sh_mobile_meram.c 6
tmp/nothing/video/msm/msm_fb.c 1
tmp/nothing/video/msm/mddi.c 5
tmp/nothing/video/msm/mdp.c 1
tmp/nothing/video/epson1355fb.c 0
tmp/nothing/video/udlfb.c 7
tmp/nothing/video/tcx.c 2
tmp/nothing/video/platinumfb.c 0
tmp/nothing/video/neofb.c 2
f_diff; 2
tmp/nothing/video/cfbfillrect.c 0
tmp/nothing/video/tridentfb.c 3
tmp/nothing/video/fbcmap.c 5
tmp/nothing/video/bfin_adv7393fb.c 0
tmp/nothing/video/arcfb.c 6
tmp/nothing/video/omap2/omapfb/omapfb-ioctl.c 8
