md/raid5.c 
staging/cxt1e1/musycc.c 2
staging/sbe-2t3e3/main.c 2
staging/tidspbridge/gen/gh.c 1
staging/tidspbridge/pmgr/dmm.c 2
staging/tidspbridge/pmgr/dspapi.c 1
staging/tidspbridge/rmgr/pwr.c 1
staging/tidspbridge/rmgr/dspdrv.c 4
staging/tidspbridge/dynload/tramp.c 1
staging/rtl8187se/ieee80211/ieee80211_crypt.c 7
staging/rtl8187se/r8180_core.c 1
firmware/pcdp.c 1
firmware/dmi_scan.c 1
crypto/n2_core.c 1
pcmcia/rsrc_nonstatic.c 1
parport/share.c 11
parport/procfs.c 2
